x,y,y = 5x^2 + 2x + 20,salt range: [1;50]
-100.0,49855.61492146451
-99.99,49843.14740796177
-99.97999999999999,49801.1212605638
-99.96999999999998,49791.69928448518
-99.95999999999998,49796.16053947888
-99.94999999999997,49796.88528892856
-99.93999999999997,49796.33255830012
-99.92999999999996,49761.69668654843
-99.91999999999996,49790.115356586255
-99.90999999999995,49740.51027550401
-99.89999999999995,49743.95303802636
-99.88999999999994,49755.224013905165
-99.87999999999994,49727.61403538364
-99.86999999999993,49740.430946882276
-99.85999999999993,49681.82084332316
-99.84999999999992,49686.88342633684
-99.83999999999992,49664.41983111164
-99.82999999999991,49652.548469195215
-99.81999999999991,49649.68984993338
-99.8099999999999,49649.66644358242
-99.7999999999999,49657.78087979647
-99.78999999999989,49644.39904898851
-99.77999999999989,49607.72908485378
-99.76999999999988,49622.88894652076
-99.75999999999988,49618.01220250277
-99.74999999999987,49583.85217967419
-99.73999999999987,49573.18926281256
-99.72999999999986,49563.18586564233
-99.71999999999986,49583.811233322536
-99.70999999999985,49580.497482111976
-99.69999999999985,49539.49424971304
-99.68999999999984,49520.94837481995
-99.67999999999984,49541.81466848061
-99.66999999999983,49528.35296077481
-99.65999999999983,49504.51526504656
-99.64999999999982,49487.08641527947
-99.63999999999982,49473.40447286656
-99.62999999999981,49461.027480003606
-99.6199999999998,49447.2856376976
-99.6099999999998,49437.49932866423
-99.5999999999998,49424.27084025593
-99.58999999999979,49442.97027845382
-99.57999999999979,49404.913920811065
-99.56999999999978,49405.13745277926
-99.55999999999977,49404.7399163362
-99.54999999999977,49382.94033108177
-99.53999999999976,49363.95318796823
-99.52999999999976,49372.037454811114
-99.51999999999975,49391.37412140597
-99.50999999999975,49368.32837118548
-99.49999999999974,49342.98432192882
-99.48999999999974,49336.21424555102
-99.47999999999973,49312.85285317783
-99.46999999999973,49331.464388925815
-99.45999999999972,49305.67109397155
-99.44999999999972,49320.7922669261
-99.43999999999971,49265.64140469101
-99.42999999999971,49271.543413999956
-99.4199999999997,49256.04486706972
-99.4099999999997,49255.258969171715
-99.3999999999997,49267.45590346879
-99.38999999999969,49218.30239777543
-99.37999999999968,49230.276726522265
-99.36999999999968,49221.22330086964
-99.35999999999967,49219.03207749682
-99.34999999999967,49186.08100665441
-99.33999999999966,49211.694841101904
-99.32999999999966,49167.56201291143
-99.31999999999965,49157.20567464643
-99.30999999999965,49179.399136388674
-99.29999999999964,49158.304884045145
-99.28999999999964,49162.33658508299
-99.27999999999963,49144.81233702133
-99.26999999999963,49123.68396693802
-99.25999999999962,49094.57131508345
-99.24999999999962,49111.36360873981
-99.23999999999961,49105.41474083315
-99.2299999999996,49057.279363494745
-99.2199999999996,49081.717338311486
-99.2099999999996,49035.821415269835
-99.19999999999959,49073.36482675327
-99.18999999999959,49033.370438424
-99.17999999999958,49043.30135311059
-99.16999999999958,49013.775767794665
-99.15999999999957,48992.20892426856
-99.14999999999957,48992.95608682078
-99.13999999999956,48985.3277021199
-99.12999999999955,49003.00745013721
-99.11999999999955,48956.943577479506
-99.10999999999954,48982.50231155099
-99.09999999999954,48962.649537571306
-99.08999999999953,48925.02452543016
-99.07999999999953,48908.12990231795
-99.06999999999952,48902.40913967387
-99.05999999999952,48905.92160960799
-99.04999999999951,48902.642117392636
-99.03999999999951,48898.37426511413
-99.0299999999995,48884.92395691656
-99.0199999999995,48885.860800510476
-99.0099999999995,48856.01250192292
-98.99999999999949,48864.183116587796
-98.98999999999948,48862.634065451006
-98.97999999999948,48854.07220360707
-98.96999999999947,48824.48832738955
-98.95999999999947,48798.699778271526
-98.94999999999946,48801.17127040975
-98.93999999999946,48812.198573400274
-98.92999999999945,48794.20177995336
-98.91999999999945,48783.330998676895
-98.90999999999944,48782.26132535025
-98.89999999999944,48773.6509423334
-98.88999999999943,48723.74250373444
-98.87999999999943,48748.77109893599
-98.86999999999942,48735.75102981068
-98.85999999999942,48694.678243022245
-98.84999999999941,48722.81708656899
-98.8399999999994,48698.431504740016
-98.8299999999994,48681.7458065594
-98.8199999999994,48664.03371237736
-98.80999999999939,48651.27292824779
-98.79999999999939,48639.78349809068
-98.78999999999938,48656.49056471945
-98.77999999999938,48652.9959272447
-98.76999999999937,48618.3692963934
-98.75999999999937,48631.6219733929
-98.74999999999936,48608.12665513602
-98.73999999999936,48590.00225655881
-98.72999999999935,48574.67839320098
